PROVINCE,Case_Lag1,Case_Lag2,Case_Lag3,Case_ratio
Nong Khai,-0.505013823,-0.469200069,-0.426793758,0.176137309
Nong Khai,-0.47343627,-0.500796682,-0.458660653,0.176025692
Nong Khai,-0.473472294,-0.469214204,-0.490496054,0.508279084
Nong Khai,-0.366240026,-0.469250233,-0.458674895,0.586047384
Nong Khai,-0.341140896,-0.362001241,-0.458711197,0.156179231
Nong Khai,-0.479877589,-0.336898196,-0.350651681,0.058543553
Nong Khai,-0.511388765,-0.475656527,-0.325358923,0.195060674
Nong Khai,-0.467328897,-0.507172618,-0.465165905,0.156035147
Nong Khai,-0.479924091,-0.463105879,-0.496920176,0.194941654
Nong Khai,-0.46736731,-0.475703037,-0.452520407,0.097426954
Nong Khai,-0.498839441,-0.463144297,-0.465212766,0.233702648
Nong Khai,-0.454857493,-0.494621337,-0.452559116,0.253113294
Nong Khai,-0.448592854,-0.450632529,-0.48427404,0.116805828
Nong Khai,-0.492585057,-0.444366913,-0.439952791,0.097309585
Nong Khai,-0.498877321,-0.488365977,-0.433639823,0.252871551
Nong Khai,-0.448670874,-0.494659223,-0.477971406,0.36938247
Nong Khai,-0.411067857,-0.444444946,-0.484312213,0.097103405
Nong Khai,-0.498943864,-0.406836063,-0.433718446,0.097098125
Nong Khai,-0.498945568,-0.494725777,-0.395825338,0.1747298
Nong Khai,-0.473890533,-0.494727481,-0.484379269,0.621143331
Nong Khai,-0.329813945,-0.469668538,-0.484380986,1.37812699
Nong Khai,-0.0855032,-0.325569478,-0.459132662,0.717840271
Nong Khai,-0.29860574,-0.081220627,-0.313944589,0.252029809
Nong Khai,-0.44894254,-0.294356405,-0.067749098,0.310235042
Nong Khai,-0.430157242,-0.444716654,-0.282495627,0.988711244
Nong Khai,-0.211184184,-0.425928426,-0.433992207,2.537309097
Nong Khai,0.288614051,-0.206921214,-0.415061989,1.761790444
Nong Khai,0.038321276,0.292954974,-0.194399653,0.677404496
Nong Khai,-0.31165608,0.042623161,0.309254297,0.36748209
Nong Khai,-0.41168119,-0.307408781,0.057030627,0.173993736
Nong Khai,-0.474128092,-0.407449492,-0.295646645,0.115981026
Nong Khai,-0.492851255,-0.469906134,-0.396443403,2.029856286
Nong Khai,0.124837497,-0.488632217,-0.459372054,1.585340626
Nong Khai,-0.018626567,0.129152877,-0.478239658,0.154627319
Nong Khai,-0.480378456,-0.014333564,0.144214282,0.154569061
Nong Khai,-0.480397259,-0.476157473,-0.000356542,0.038646746
Nong Khai,-0.517810309,-0.476176278,-0.465670637,0.096571704
Nong Khai,-0.499115467,-0.513595164,-0.465689585,0.4632829
Nong Khai,-0.380762204,-0.494897406,-0.503391259,0.714025192
Nong Khai,-0.299837028,-0.376525684,-0.484552195,1.983721925
Nong Khai,0.109947981,-0.295587885,-0.365285891,1.847927145
Nong Khai,0.066121244,0.114261038,-0.283736414,0.481157858
Nong Khai,-0.374993197,0.070427466,0.1292099,0.365689122
Nong Khai,-0.412259857,-0.370755776,0.08504506,1.674574379
Nong Khai,0.010172951,-0.408028249,-0.359472378,1.713215436
Nong Khai,0.02264406,0.014470446,-0.397026534,0.269433362
Nong Khai,-0.443325675,0.0269435,0.028665151,0.115419685
Nong Khai,-0.493032424,-0.439098913,0.041232469,0.19245981
Nong Khai,-0.468168307,-0.488813414,-0.428332011,0.32729128
Nong Khai,-0.42465247,-0.463945419,-0.478422224,1.174375511
Nong Khai,-0.151262447,-0.420422795,-0.453366292,3.926142334
Nong Khai,0.736849465,-0.146990131,-0.409514751,2.501241
Nong Khai,0.276973346,0.7412603,-0.134015647,2.153092571
Nong Khai,0.164611076,0.281312454,0.760947643,0.749476808
Nong Khai,-0.288395287,0.168932658,0.297523789,0.480279715
Nong Khai,-0.375276611,-0.28414436,0.184294695,0.633989929
Nong Khai,-0.325667803,-0.371039235,-0.272206405,0.768292566
Nong Khai,-0.282322643,-0.321422689,-0.359757979,0.518447116
Nong Khai,-0.362958371,-0.278070769,-0.309766461,0.287879689
Nong Khai,-0.437372263,-0.358719074,-0.266086914,0.979010777
Nong Khai,-0.214314936,-0.433144572,-0.347344709,10.80529171
Nong Khai,2.957042853,-0.210052455,-0.42233267,22.97015415
Nong Khai,6.883160118,2.961799974,-0.197554558,13.74790522
Nong Khai,3.906749086,6.888529599,2.998268813,5.214184114
Nong Khai,1.152555199,3.911654333,6.954674285,1.80127699
Nong Khai,0.05106526,1.157030872,3.955301597,1.034708729
Nong Khai,-0.196338843,0.055369133,1.179860358,0.728110228
Nong Khai,-0.295291189,-0.192073558,0.069872926,0.383168922
Nong Khai,-0.406618384,-0.291041337,-0.179439788,0.613235931
Nong Khai,-0.332365999,-0.402385896,-0.279155506,0.536351203
Nong Khai,-0.357179963,-0.32812193,-0.39134154,2.144653016
Nong Khai,0.161887273,-0.352939764,-0.316516331,5.017599902
Nong Khai,1.089109133,0.166208431,-0.341521723,3.792376939
Nong Khai,0.693677696,1.09357491,0.18154988,3.580955445
Nong Khai,0.625443009,0.698081798,1.115924834,2.718848127
Nong Khai,0.347204399,0.629836468,0.717442824,1.225555904
Nong Khai,-0.134744362,0.351554461,0.648681738,0.670433866
Nong Khai,-0.313905798,-0.13046947,0.368296643,1.379038236
Nong Khai,-0.085209102,-0.30965885,-0.117370133,1.091577617
Nong Khai,-0.17798484,-0.080926484,-0.297913718,3.964560279
Nong Khai,0.749248565,-0.173716693,-0.067452731,12.75805855
Nong Khai,3.587283568,0.753661335,-0.160944192,3.620107109
Nong Khai,0.638078913,3.592138988,0.773442397,1.091389511
Nong Khai,-0.17804555,0.642474343,3.633371548,4.270574402
Nong Khai,0.848012307,-0.173777412,0.661415121,5.24811719
Nong Khai,1.163506842,0.852440481,-0.16100537,2.547663333
Nong Khai,0.291955802,1.167984224,0.872968056,10.63167473
Nong Khai,2.901009285,0.296297247,1.190896488,5.783446321
Nong Khai,1.336280267,2.905757666,0.312621828,2.526475356
Nong Khai,0.285117543,1.340784596,2.941802971,2.795269485
Mukdahan,-0.326288504,0.80462389,-0.301614677,0.029515503
Mukdahan,-0.560391369,-0.326817641,0.825243895,0.059049829
Mukdahan,-0.547388348,-0.560793027,-0.314938527,0.088552259
Mukdahan,-0.534399369,-0.547797086,-0.550721477,0.354175583
Mukdahan,-0.417453893,-0.53481518,-0.537625137,0.708265458
Mukdahan,-0.261559417,-0.417933387,-0.52454294,5.546148082
Mukdahan,1.868405969,-0.262123802,-0.406758183,2.239806669
Mukdahan,0.41272932,1.866681719,-0.2497449,0.353530741
Mukdahan,-0.417737797,0.411797754,1.895506595,0.265037179
Mukdahan,-0.456698689,-0.418217135,0.429383002,0.382716522
Mukdahan,-0.404888228,-0.457156812,-0.407044123,0.264913138
Mukdahan,-0.4567533,-0.405374564,-0.446284626,0.205968375
Mukdahan,-0.482704799,-0.457211393,-0.394102338,0.235245685
Mukdahan,-0.469814933,-0.48314876,-0.446339629,0.147385673
Mukdahan,-0.508496894,-0.470265914,-0.472477374,0.117867193
Mukdahan,-0.521492939,-0.50892681,-0.459495002,0.294510906
Mukdahan,-0.443722347,-0.521915778,-0.498454571,0.147192162
Mukdahan,-0.50858209,-0.444187536,-0.511543884,1.853835379
Mukdahan,0.242798474,-0.50901196,-0.433215157,1.028812633
Mukdahan,-0.120432722,0.241959443,-0.498540379,0.058758031
Mukdahan,-0.547516817,-0.121073957,0.258232614,0.146807955
Mukdahan,-0.508751245,-0.547925485,-0.107605381,0.088050905
Mukdahan,-0.534620099,-0.509181022,-0.537754528,0.058673567
Mukdahan,-0.547554004,-0.53503579,-0.498710747,0.058635207
Mukdahan,-0.547570893,-0.547962652,-0.524765255,0.08786394
Mukdahan,-0.534702414,-0.547979531,-0.537791982,0.029283263
Mukdahan,-0.560493617,-0.53511806,-0.537808992,0.117147459
Mukdahan,-0.521809815,-0.560895219,-0.52484816,0
Mukdahan,-0.573386104,-0.522232481,-0.550824459,0.087739309
Mukdahan,-0.534757285,-0.573780685,-0.511863034,0.05844023
Mukdahan,-0.547656735,-0.535172901,-0.563809471,0
Mukdahan,-0.573386104,-0.548065327,-0.524903425,0.087545743
Mukdahan,-0.534842506,-0.573780685,-0.53789545,0
Mukdahan,-0.573386104,-0.535258076,-0.563809471,0.058304278
Mukdahan,-0.54771659,-0.573780685,-0.524989258,0.058295271
Mukdahan,-0.547720556,-0.548125149,-0.563809471,0
Mukdahan,-0.573386104,-0.548129113,-0.537955735,0
Mukdahan,-0.573386104,-0.573780685,-0.537959729,0.029099628
Mukdahan,-0.560574466,-0.573780685,-0.563809471,0.029114794
Mukdahan,-0.560567789,-0.560976023,-0.563809471,0.058239253
Mukdahan,-0.547745219,-0.56096935,-0.550905888,0.029106997
Mukdahan,-0.560571221,-0.548153762,-0.550899163,0.203613855
Mukdahan,-0.483741419,-0.560972781,-0.537984569,0.087200937
Mukdahan,-0.534994313,-0.484184816,-0.55090262,0
Mukdahan,-0.573386104,-0.5354098,-0.473521434,0.029044269
Mukdahan,-0.560598839,-0.573780685,-0.525142154,0.087094611
Mukdahan,-0.535041125,-0.561000383,-0.563809471,0.203152344
Mukdahan,-0.483944608,-0.535456587,-0.550930435,0.725154748
Mukdahan,-0.254123602,-0.484387894,-0.525189302,0.202889729
Mukdahan,-0.484060228,-0.254692036,-0.47372608,0.231741654
Mukdahan,-0.471357646,-0.484503451,-0.242255719,0.434379706
Mukdahan,-0.382142577,-0.471807786,-0.473842531,0.37644715
Mukdahan,-0.407648433,-0.382641298,-0.461048786,0.926427205
Mukdahan,-0.16550976,-0.408133266,-0.371193447,1.244277769
Mukdahan,-0.025570296,-0.166126448,-0.396882351,0.260261534
Mukdahan,-0.458801253,-0.026263188,-0.153005923,0.318072596
Mukdahan,-0.433348887,-0.459258231,-0.012062157,0.057800795
Mukdahan,-0.547938258,-0.433819725,-0.44840228,0.288921312
Mukdahan,-0.446183267,-0.548346696,-0.42276725,0.115525468
Mukdahan,-0.522523926,-0.446647116,-0.538178993,0.259833995
Mukdahan,-0.458989485,-0.522946204,-0.435693738,0.086568344
Mukdahan,-0.535272823,-0.45944636,-0.512582271,0.057688258
Mukdahan,-0.547987804,-0.535688159,-0.448591862,0.173057787
Mukdahan,-0.497194281,-0.548396215,-0.525422663,0.086506687
Mukdahan,-0.535299969,-0.497630352,-0.538228895,0.518915927
Mukdahan,-0.344923975,-0.53571529,-0.487070843,0.547469968
Mukdahan,-0.332352542,-0.345442964,-0.525450004,0.373848977
Mukdahan,-0.408792326,-0.332878377,-0.33370774,0.431082794
Mukdahan,-0.383594102,-0.409276536,-0.321046085,0.143636473
Mukdahan,-0.510147547,-0.384092033,-0.398034454,0.287237465
Mukdahan,-0.446924611,-0.510576564,-0.37265539,0.804255661
Mukdahan,-0.219297993,-0.447388056,-0.50011707,1.464578733
Mukdahan,0.07142119,-0.219885391,-0.436440403,0.5741006
Mukdahan,-0.320627924,0.070675482,-0.207180178,0.143457615
Mukdahan,-0.510226292,-0.321160144,0.085625408,0.516351119
Mukdahan,-0.346053178,-0.510655267,-0.309237323,0.458953758
Mukdahan,-0.371323406,-0.346571553,-0.500196381,0.630896734
Mukdahan,-0.295622398,-0.371828019,-0.334845047,1.376052107
Mukdahan,0.032445741,-0.296168234,-0.36029663,1.23222939
Mukdahan,-0.030874813,0.031721257,-0.28405234,1.317149574
Mukdahan,0.006512835,-0.031564817,0.046370244,0.600903071
Mukdahan,-0.308827651,0.005802472,-0.017404743,1.029768903
Mukdahan,-0.120011707,-0.309366296,0.020251225,3.118705365
Mukdahan,0.799680378,-0.120653171,-0.297352363,1.572898108
Mukdahan,0.119110756,0.798538099,-0.107181345,0.914612362
Mukdahan,-0.170711458,0.118339078,0.819111089,0.914027175
Mukdahan,-0.170969097,-0.171325314,0.133657226,1.770856838
Mukdahan,0.20626567,-0.171582813,-0.158244953,3.712143277
Mukdahan,1.06095216,0.205446532,-0.158504441,10.16411041
Mukdahan,3.901547465,1.059667606,0.221437624,8.19150424
Mukdahan,3.033071895,3.898716075,1.082257938,3.595233747
Mukdahan,1.009480623,3.030713431,3.943239324,1.112216991
Mukdahan,-0.083712444,1.008224098,3.068530972,1.197324834
Mukdahan,-0.046242175,-0.084373675,1.030417006,1.45327714
Mukdahan,0.06644546,-0.046923811,-0.070621573,1.025512471
Mukdahan,-0.121885678,0.065702461,-0.032882392,1.281047612
Mukdahan,-0.009381707,-0.122526121,0.080613968,0.59751434
Mukdahan,-0.310319601,-0.010083414,-0.109068765,0.88125263
Mukdahan,-0.185398684,-0.310857434,0.004242613,1.620423016
Mukdahan,0.140034457,-0.186004542,-0.298855021,2.927666735
Mukdahan,0.715572164,0.139251385,-0.173037584,5.711931116
Mukdahan,1.94139495,0.714475685,0.15473109,4.915456981
Mukdahan,1.590732797,1.939630954,0.734399255,2.214952634
Mukdahan,0.401786882,1.589159753,1.969019396,0.965453792
Mukdahan,-0.148327598,0.400861274,1.615840648,0.936749536
Mukdahan,-0.160965167,-0.148953643,0.418362032,2.979813889
Mukdahan,0.738530892,-0.16158433,-0.135700451,7.349769575
Mukdahan,2.662482974,0.737421912,-0.148428715,5.447643043
Mukdahan,1.825037342,2.660326313,0.757522752,2.013910163
Mukdahan,0.313274295,1.823336709,2.695282448,2.154701928
Mukdahan,0.375260418,0.312396886,1.851826725,3.854984552
Mukdahan,1.123840616,0.374349255,0.329214218,2.891853196
Mukdahan,0.699804605,1.122521817,0.391645196,7.201363156
Mukdahan,2.597144362,0.698716713,1.145597725,15.41897668
Mukdahan,6.215097446,2.595023281,0.718518538,4.391818184
Mukdahan,1.360191339,6.211006221,2.629474921,2.944599067
Mukdahan,0.72302693,1.358743836,6.273392945,2.010340512
Loei,-0.015273947,1.434245812,-0.627386598,0.755958805
Loei,-0.216275142,-0.023051703,1.469184467,0.804066647
Loei,-0.149816687,-0.222483857,-0.003407631,0.49838427
Loei,-0.572100814,-0.156544186,-0.204932859,0.59457618
Loei,-0.439216751,-0.575531909,-0.13830114,1.574180864
Loei,0.914055598,-0.443685155,-0.56168621,2.792968781
Loei,2.597747004,0.899023377,-0.428455702,1.202985328
Loei,0.401268489,2.569571674,0.928344783,0.897869004
Loei,-0.020233665,0.39023915,2.616425765,0.128191569
Loei,-1.08350256,-0.027972705,0.414220779,1.297665164
Loei,0.532063702,-1.082941588,-0.00838028,1.633513287
Loei,0.99602022,0.520013359,-1.074421239,0.848405877
Loei,-0.088564373,0.980348173,0.54535699,0.431929509
Loei,-0.663904572,-0.095770015,1.010523096,0.417723024
Loei,-0.683530084,-0.666619034,-0.076889134,1.108353613
Loei,0.270539751,-0.686091347,-0.65372931,0.545848023
Loei,-0.506532136,0.260530897,-0.673405988,2.118273479
Loei,1.665690929,-0.510475068,0.283151216,1.812378707
Loei,1.243113391,1.644791347,-0.495946587,2.307226425
Loei,1.926719487,1.225512503,1.681939713,0.992735418
Loei,0.110819297,1.903782283,1.258260466,1.040133137
Loei,0.176296752,0.102057241,1.943648802,0.911189406
Loei,-0.001832231,0.167023571,0.123014352,1.67797569
Loei,1.057442692,-0.009714915,0.188662515,1.054163226
Loei,0.195678582,1.041291173,0.010069129,0.718066391
Loei,-0.268621519,0.186254104,1.072105703,0.893050789
Loei,-0.026889776,-0.274421612,0.208094875,1.084054043
Loei,0.236971174,-0.034576857,-0.257415709,1.195150557
Loei,0.390445165,0.22722436,-0.015053744,0.875832439
Loei,-0.050676021,0.379500314,0.249495122,1.288737705
Loei,0.519730888,-0.058177424,0.403369237,1.176446274
Loei,0.364606181,0.507776816,-0.038902002,0.587868927
Loei,-0.448482467,0.353863032,0.532992022,0.492229913
Loei,-0.580602736,-0.452878542,0.377462888,1.777622589
Loei,1.195099641,-0.583967463,-0.437745575,1.523514494
Loei,0.844062673,1.177873555,-0.570210297,1.491294174
Loei,0.799551995,0.829576826,1.210121539,0.8085638
Loei,-0.143604107,0.785413604,0.858169378,0.713343648
Loei,-0.27514574,-0.150380102,0.813542656,0.90371331
Loei,-0.012160064,-0.280894904,-0.132072363,0.332846743
Loei,-0.800782202,-0.019962127,-0.26395694,0.475297219
Loei,-0.603994361,-0.80242818,-0.000285629,0.601745696
Loei,-0.429312441,-0.607176491,-0.790963796,0.34824839
Loei,-0.779505637,-0.43385816,-0.593662907,0.253162154
Loei,-0.910862271,-0.781317703,-0.418525571,0.063270616
Loei,-1.173187442,-0.911648951,-0.76963176,0.205596332
Loei,-0.976571952,-1.171926378,-0.901330857,0.980435566
Loei,0.093827698,-0.976845693,-1.16433994,2.197142135
Loei,1.774643829,0.085198281,-0.96721185,0.505656239
Loei,-0.562054972,1.752893747,0.105978454,0.379022974
Loei,-0.736992168,-0.565564486,1.791176666,0.394751386
Loei,-0.715264194,-0.7391361,-0.551614177,0.284181959
Loei,-0.868010042,-0.717577737,-0.727007454,0.505139797
Loei,-0.562768409,-0.869131232,-0.705222833,0.804695636
Loei,-0.148947773,-0.566272353,-0.858366907,0.252350805
Loei,-0.911983106,-0.155682054,-0.552329474,0.331044398
Loei,-0.803272047,-0.912761036,-0.13742996,0.173361302
Loei,-1.02110295,-0.804898589,-0.902454613,0.37821721
Loei,-0.738105288,-1.021029077,-0.793460132,0.835442958
Loei,-0.106471965,-0.74024053,-1.011858945,0.725028292
Loei,-0.259004019,-0.113537817,-0.728123476,0.126071609
Loei,-1.086431174,-0.264879187,-0.094843412,0.157498421
Loei,-1.043016686,-1.085847341,-0.247773135,0.188948408
Loei,-0.999570184,-1.042771751,-1.077357488,0.188905278
Loei,-0.999629765,-0.999664398,-1.033829813,0.173124744
Loei,-1.021429742,-0.999723514,-0.990270041,0.330375684
Loei,-0.804195839,-1.021353318,-0.990329777,0.407304537
Loei,-0.697922676,-0.805815171,-1.01218659,0.642000285
Loei,-0.373702843,-0.700371589,-0.794386333,0.250462181
Loei,-0.914592141,-0.378682658,-0.687836103,0.187826348
Loei,-1.00112025,-0.915349705,-0.362770993,0.328769697
Loei,-0.806414427,-1.001202364,-0.905070451,0.516615449
Loei,-0.5469154,-0.808016439,-0.991824148,0.156532492
Loei,-1.044351066,-0.550543095,-0.796610705,0.250399857
Loei,-0.914678238,-1.044095715,-0.536435134,0.297341454
Loei,-0.849830891,-0.91543513,-1.035167672,0.266036525
Loei,-0.893077004,-0.851093989,-0.905156772,0.547651124
Loei,-0.504041247,-0.894002517,-0.84014036,0.938589644
Loei,0.036019757,-0.508003623,-0.883499221,1.642344329
Loei,1.008219841,0.027841596,-0.493449203,1.594632031
Loei,0.94230781,0.992452562,0.048019801,0.343856918
Loei,-0.785572224,0.927055049,1.022754522,0.937442875
Loei,0.034435555,-0.787336934,0.956670651,0.374968948
Loei,-0.742592591,0.026269761,-0.775714164,0.328011733
Loei,-0.807461513,-0.744692805,0.04643147,0.187356263
Loei,-1.001769648,-0.809055352,-0.732622478,0.249735826
Loei,-0.915595562,-1.001846693,-0.797660521,0.608533512
Loei,-0.41993543,-0.916345293,-0.99247524,1.295078079
Loei,0.528489781,-0.424554347,-0.906076488,2.761521552
Loei,2.55430431,0.516467336,-0.409124113,2.870205859
Loei,2.704445965,2.526468099,0.541773751,2.120775019
Loei,1.669146675,2.675437729,2.572869811,0.935274339
Loei,0.031439838,1.648220117,2.723402902,0.545455112
Loei,-0.507074922,0.023297428,1.685404468,0.498750785
Loei,-0.571594493,-0.511013617,0.043427942,0.529838477
Loei,-0.528648482,-0.57502954,-0.496490787,0.545420262
Loei,-0.507123066,-0.532418771,-0.561178569,0.233706745
Loei,-0.937738895,-0.511061385,-0.518120592,0.389392936
Loei,-0.72266661,-0.938315772,-0.496539057,0.763231554
Loei,-0.206228222,-0.724922368,-0.928277551,0.856601752
Loei,-0.077242204,-0.212515365,-0.712644547,1.603809281
Loei,0.954985698,-0.084536228,-0.194859746,1.245202081
Loei,0.459588712,0.939633971,-0.065537446,0.66909616
Loei,-0.336271317,0.448104118,0.969381592,0.544636035
Loei,-0.508206433,-0.341543327,0.472693049,0.591188491
Loei,-0.443896664,-0.512136296,-0.325241878,0.995628568
Loei,0.114816031,-0.448328537,-0.497625249,1.43121384
Loei,0.716554175,0.106022776,-0.433147817,1.8978461
Loei,1.361182099,0.703063675,0.127021506,0.902105951
Loei,-0.014380546,1.342659552,0.73032845,0.637687651
Loei,-0.37966052,-0.022165276,1.376636994,3.016774198
Loei,2.906922416,-0.384593828,-0.002511901,2.177402297
Loei,1.747374282,2.876333623,-0.368744202,2.379845046
Loei,2.027038292,1.725837069,2.926407232,3.77966571
Loei,3.960816915,2.003317986,1.763836023,2.130790072
Loei,1.682981945,3.922001288,2.044229149,1.290577386
Loei,0.522272309,1.661947387,3.983049356,0.466599269
Sakon Nakhon,0.625819434,2.59348095,1.966122431,0.749892872
Sakon Nakhon,0.819090324,0.586168119,2.547338048,0.410489616
Sakon Nakhon,-0.104908066,0.773719753,0.568090669,0.410356689
Sakon Nakhon,-0.105269949,-0.122935755,0.753020031,0.214106018
